month,metal_cn,metal_en,price_cny,unit_cny,change_1m,change_3m,change_6m,change_12m,status_label,is_large_move,needs_review
1978-03,锡,tin,22463.84,元/吨,-5.59,-9.51,5.04,16.02,下跌明显,False,False
1978-04,锡,tin,21735.86,元/吨,-3.24,-8.04,-7.1,20.8,小幅回落,False,False
1978-05,锡,tin,23213.14,元/吨,6.8,-2.44,-5.28,25.22,上涨明显,False,False
1978-06,锡,tin,24611.24,元/吨,6.02,9.56,-0.86,35.13,上涨明显,False,False
1978-07,锡,tin,24828.4,元/吨,0.88,14.23,5.05,25.45,持续上涨,False,False
1978-08,锡,tin,26096.85,元/吨,5.11,12.42,9.68,20.92,上涨明显,False,False
1978-09,锡,tin,28010.15,元/吨,7.33,13.81,24.69,30.98,上涨明显,False,False
1978-10,锡,tin,30893.4,元/吨,10.29,24.43,42.13,32.05,上涨明显,True,False
1978-11,锡,tin,30571.68,元/吨,-1.04,17.15,31.7,24.74,小幅回落,False,False
1978-12,锡,tin,28897.61,元/吨,-5.48,3.17,17.42,16.41,下跌明显,False,False
1979-01,锡,tin,28400.29,元/吨,-1.72,-8.07,14.39,20.16,持续下跌,False,False
1979-02,锡,tin,29899.28,元/吨,5.28,-2.2,14.57,25.67,上涨明显,False,False
1979-03,锡,tin,31046.59,元/吨,3.84,7.44,10.84,38.21,温和上涨,False,False
1979-04,锡,tin,31409.07,元/吨,1.17,10.59,1.67,44.5,持续上涨,False,False
1979-05,锡,tin,32003.24,元/吨,1.89,7.04,4.68,37.87,持续上涨,False,False
1979-06,锡,tin,33750.83,元/吨,5.46,8.71,16.79,37.14,上涨明显,False,False
1979-07,锡,tin,33139.47,元/吨,-1.81,5.51,16.69,33.47,小幅回落,False,False
1979-08,锡,tin,31188.08,元/吨,-5.89,-2.55,4.31,19.51,下跌明显,False,False
1979-09,锡,tin,32595.7,元/吨,4.51,-3.42,4.99,16.37,温和上涨,False,False
1979-10,锡,tin,34025.93,元/吨,4.39,2.67,8.33,10.14,温和上涨,False,False
1979-11,锡,tin,34901.85,元/吨,2.57,11.91,9.06,14.16,持续上涨,False,False
1979-12,锡,tin,36380.2,元/吨,4.24,11.61,7.79,25.89,持续上涨,False,False
1980-01,锡,tin,36577.95,元/吨,0.54,7.5,10.38,28.79,持续上涨,False,False
1980-02,锡,tin,36907.79,元/吨,0.9,5.75,18.34,23.44,持续上涨,False,False
1980-03,锡,tin,37852.9,元/吨,2.56,4.05,16.13,21.92,持续上涨,False,False
1980-04,锡,tin,37012.41,元/吨,-2.22,1.19,8.78,17.84,小幅回落,False,False
1980-05,锡,tin,37207.14,元/吨,0.53,0.81,6.61,16.26,变化不大,False,False
1980-06,锡,tin,37749.62,元/吨,1.46,-0.27,3.76,11.85,温和上涨,False,False
1980-07,锡,tin,37599.76,元/吨,-0.4,1.59,2.79,13.46,变化不大,False,False
1980-08,锡,tin,29016.37,元/吨,-22.83,-22.01,-21.38,-6.96,下跌明显,True,True
1980-09,锡,tin,29510.65,元/吨,1.7,-21.83,-22.04,-9.46,温和上涨,False,False
1980-10,锡,tin,28460.03,元/吨,-3.56,-24.31,-23.11,-16.36,小幅回落,False,False
1980-11,锡,tin,26624.43,元/吨,-6.45,-8.24,-28.44,-23.72,下跌明显,False,False
1980-12,锡,tin,25075.44,元/吨,-5.82,-15.03,-33.57,-31.07,下跌明显,False,False
1981-01,锡,tin,24437.25,元/吨,-2.55,-14.13,-35.01,-33.19,持续下跌,False,False
1981-02,锡,tin,27607.63,元/吨,12.97,3.69,-4.86,-25.2,上涨明显,True,False
1981-03,锡,tin,27947.65,元/吨,1.23,11.45,-5.3,-26.17,温和上涨,False,False
1981-04,锡,tin,27732.38,元/吨,-0.77,13.48,-2.56,-25.07,变化不大,False,False
1981-05,锡,tin,26593.35,元/吨,-4.11,-3.67,-0.12,-28.53,小幅回落,False,False
1981-06,锡,tin,26782.44,元/吨,0.71,-4.17,6.81,-29.05,变化不大,False,False
1981-07,锡,tin,28719.7,元/吨,7.23,3.56,17.52,-23.62,上涨明显,False,False
1981-08,锡,tin,31504.87,元/吨,9.7,18.47,14.12,8.58,上涨明显,True,False
1981-09,锡,tin,32857.22,元/吨,4.29,22.68,17.57,11.34,持续上涨,False,False
1981-10,锡,tin,33625.54,元/吨,2.34,17.08,21.25,18.15,持续上涨,False,False
1981-11,锡,tin,35631.45,元/吨,5.97,13.1,33.99,33.83,上涨明显,False,False
1981-12,锡,tin,36289.66,元/吨,1.85,10.45,35.5,44.72,持续上涨,False,False
1982-01,锡,tin,37106.13,元/吨,2.25,10.35,29.2,51.84,持续上涨,False,False
1982-02,锡,tin,37182.8,元/吨,0.21,4.35,18.02,34.68,持续上涨,False,False
1982-03,锡,tin,30000.81,元/吨,-19.32,-17.33,-8.69,7.35,下跌明显,True,True
1982-04,锡,tin,29967.99,元/吨,-0.11,-19.24,-10.88,8.06,变化不大,False,False
1982-05,锡,tin,30566.16,元/吨,2.0,-17.79,-14.22,14.94,温和上涨,False,False
1982-06,锡,tin,26885.97,元/吨,-12.04,-10.38,-25.91,0.39,下跌明显,True,False
1982-07,锡,tin,27725.67,元/吨,3.12,-7.48,-25.28,-3.46,温和上涨,False,False
1982-08,锡,tin,30184.36,元/吨,8.87,-1.25,-18.82,-4.19,上涨明显,True,False
1982-09,锡,tin,31689.25,元/吨,4.99,17.87,5.63,-3.55,持续上涨,False,False
1982-10,锡,tin,31344.84,元/吨,-1.09,13.05,4.59,-6.78,小幅回落,False,False
1982-11,锡,tin,30553.84,元/吨,-2.52,1.22,-0.04,-14.25,小幅回落,False,False
1982-12,锡,tin,30881.72,元/吨,1.07,-2.55,14.86,-14.9,温和上涨,False,False
1983-01,锡,tin,31414.76,元/吨,1.73,0.22,13.31,-15.34,温和上涨,False,False
1983-02,锡,tin,34214.78,元/吨,8.91,11.98,13.35,-7.98,上涨明显,True,False
1983-03,锡,tin,35578.9,元/吨,3.99,15.21,12.27,18.59,持续上涨,False,False
1983-04,锡,tin,36895.74,元/吨,3.7,17.45,17.71,23.12,持续上涨,False,False
1983-05,锡,tin,36511.83,元/吨,-1.04,6.71,19.5,19.45,小幅回落,False,False
1983-06,锡,tin,36389.65,元/吨,-0.33,2.28,17.84,35.35,变化不大,False,False
1983-07,锡,tin,36280.75,元/吨,-0.3,-1.67,15.49,30.86,持续下跌,False,False
1983-08,锡,tin,35592.15,元/吨,-1.9,-2.52,4.03,17.92,持续下跌,False,False
1983-09,锡,tin,35714.84,元/吨,0.34,-1.85,0.38,12.7,变化不大,False,False
1983-10,锡,tin,36021.01,元/吨,0.86,-0.72,-2.37,14.92,变化不大,False,False
1983-11,锡,tin,36401.62,元/吨,1.06,2.27,-0.3,19.14,持续上涨,False,False
1983-12,锡,tin,35493.31,元/吨,-2.5,-0.62,-2.46,14.93,小幅回落,False,False
1984-01,锡,tin,35141.62,元/吨,-0.99,-2.44,-3.14,11.86,变化不大,False,False
1984-02,锡,tin,35970.77,元/吨,2.36,-1.18,1.06,5.13,温和上涨,False,False
1984-03,锡,tin,36598.0,元/吨,1.74,3.11,2.47,2.86,温和上涨,False,False
1984-04,锡,tin,37023.88,元/吨,1.16,5.36,2.78,0.35,持续上涨,False,False
1984-05,锡,tin,37748.4,元/吨,1.96,4.94,3.7,3.39,持续上涨,False,False
1984-06,锡,tin,38303.15,元/吨,1.47,4.66,7.92,5.26,持续上涨,False,False
1984-07,锡,tin,37938.04,元/吨,-0.95,2.47,7.96,4.57,变化不大,False,False
1984-08,锡,tin,36126.64,元/吨,-4.77,-4.3,0.43,1.5,小幅回落,False,False
1984-09,锡,tin,35506.72,元/吨,-1.72,-7.3,-2.98,-0.58,持续下跌,False,False
1984-10,锡,tin,34490.07,元/吨,-2.86,-9.09,-6.84,-4.25,持续下跌,False,False
1984-11,锡,tin,35213.36,元/吨,2.1,-2.53,-6.72,-3.26,温和上涨,False,False
1984-12,锡,tin,34423.41,元/吨,-2.24,-3.05,-10.13,-3.01,小幅回落,False,False
1985-01,锡,tin,32518.15,元/吨,-5.53,-5.72,-14.29,-7.47,下跌明显,False,False
1985-02,锡,tin,32144.02,元/吨,-1.15,-8.72,-11.02,-10.64,持续下跌,False,False
1985-03,锡,tin,32921.05,元/吨,2.42,-4.36,-7.28,-10.05,温和上涨,False,False
1985-04,锡,tin,34670.67,元/吨,5.31,6.62,0.52,-6.36,上涨明显,False,False
1985-05,锡,tin,34974.32,元/吨,0.88,8.81,-0.68,-7.35,持续上涨,False,False
1985-06,锡,tin,36372.14,元/吨,4.0,10.48,5.66,-5.04,持续上涨,False,False
1985-07,锡,tin,37458.68,元/吨,2.99,8.04,15.19,-1.26,持续上涨,False,False
1985-08,锡,tin,43632.84,元/吨,16.48,24.76,35.74,20.78,上涨明显,True,True
1985-09,锡,tin,42521.94,元/吨,-2.55,16.91,29.16,19.76,小幅回落,False,False
1985-10,锡,tin,42749.3,元/吨,0.53,14.12,23.3,23.95,变化不大,False,False
1985-11,锡,tin,34166.04,元/吨,-20.08,-21.7,-2.31,-2.97,下跌明显,True,True
1985-12,锡,tin,31443.3,元/吨,-7.97,-26.05,-13.55,-8.66,下跌明显,False,False
1986-01,锡,tin,27289.5,元/吨,-13.21,-36.16,-27.15,-16.08,下跌明显,True,False
1986-02,锡,tin,27334.01,元/吨,0.16,-20.0,-37.35,-14.96,变化不大,False,False
1986-03,锡,tin,25231.92,元/吨,-7.69,-19.75,-40.66,-23.36,下跌明显,False,False
1986-04,锡,tin,19617.05,元/吨,-22.25,-28.12,-54.11,-43.42,下跌明显,True,True
1986-05,锡,tin,18885.99,元/吨,-3.73,-30.91,-44.72,-46.0,持续下跌,False,False
1986-06,锡,tin,18555.14,元/吨,-1.75,-26.46,-40.99,-48.99,持续下跌,False,False
1986-07,锡,tin,18583.77,元/吨,0.15,-5.27,-31.9,-50.39,变化不大,False,False
1986-08,锡,tin,20104.0,元/吨,8.18,6.45,-26.45,-53.92,上涨明显,True,False
1986-09,锡,tin,20077.58,元/吨,-0.13,8.2,-20.43,-52.78,变化不大,False,False
1986-10,锡,tin,20619.22,元/吨,2.7,10.95,5.11,-51.77,温和上涨,False,False
1986-11,锡,tin,22663.36,元/吨,9.91,12.73,20.0,-33.67,上涨明显,True,False
1986-12,锡,tin,23912.53,元/吨,5.51,19.1,28.87,-23.95,上涨明显,False,False
1987-01,锡,tin,24971.24,元/吨,4.43,21.11,34.37,-8.5,持续上涨,False,False
1987-02,锡,tin,24880.85,元/吨,-0.36,9.78,23.76,-8.97,变化不大,False,False
1987-03,锡,tin,24669.18,元/吨,-0.85,3.16,22.87,-2.23,变化不大,False,False
1987-04,锡,tin,24923.26,元/吨,1.03,-0.19,20.87,27.05,温和上涨,False,False
1987-05,锡,tin,25100.33,元/吨,0.71,0.88,10.75,32.9,变化不大,False,False
1987-06,锡,tin,24590.69,元/吨,-2.03,-0.32,2.84,32.53,小幅回落,False,False
1987-07,锡,tin,23826.23,元/吨,-3.11,-4.4,-4.59,28.21,小幅回落,False,False
1987-08,锡,tin,24388.69,元/吨,2.36,-2.84,-1.98,21.31,温和上涨,False,False
1987-09,锡,tin,23831.44,元/吨,-2.28,-3.09,-3.4,18.7,小幅回落,False,False
1987-10,锡,tin,25161.34,元/吨,5.58,5.6,0.96,22.03,上涨明显,False,False
1987-11,锡,tin,25769.56,元/吨,2.42,5.66,2.67,13.71,温和上涨,False,False
1987-12,锡,tin,25405.37,元/吨,-1.41,6.6,3.31,6.24,小幅回落,False,False
1988-01,锡,tin,25326.13,元/吨,-0.31,0.65,6.3,1.42,变化不大,False,False
1988-02,锡,tin,24887.17,元/吨,-1.73,-3.42,2.04,0.03,持续下跌,False,False
1988-03,锡,tin,25195.19,元/吨,1.24,-0.83,5.72,2.13,温和上涨,False,False
1988-04,锡,tin,25119.67,元/吨,-0.3,-0.82,-0.17,0.79,变化不大,False,False
1988-05,锡,tin,25212.67,元/吨,0.37,1.31,-2.16,0.45,变化不大,False,False
1988-06,锡,tin,26173.18,元/吨,3.81,3.88,3.02,6.44,温和上涨,False,False
1988-07,锡,tin,26593.54,元/吨,1.61,5.87,5.0,11.61,持续上涨,False,False
1988-08,锡,tin,27240.44,元/吨,2.43,8.04,9.46,11.69,持续上涨,False,False
1988-09,锡,tin,27559.62,元/吨,1.17,5.3,9.38,15.64,持续上涨,False,False
1988-10,锡,tin,26980.04,元/吨,-2.1,1.45,7.41,7.23,小幅回落,False,False
1988-11,锡,tin,27202.13,元/吨,0.82,-0.14,7.89,5.56,变化不大,False,False
1988-12,锡,tin,27295.13,元/吨,0.34,-0.96,4.29,7.44,变化不大,False,False
1989-01,锡,tin,27563.71,元/吨,0.98,2.16,3.65,8.84,持续上涨,False,False
1989-02,锡,tin,29290.16,元/吨,6.26,7.68,7.52,17.69,上涨明显,False,False
1989-03,锡,tin,32589.06,元/吨,11.26,19.4,18.25,29.35,上涨明显,True,False
1989-04,锡,tin,37928.75,元/吨,16.38,37.6,40.58,50.99,上涨明显,True,True
1989-05,锡,tin,37734.56,元/吨,-0.51,28.83,38.72,49.67,变化不大,False,False
1989-06,锡,tin,36960.06,元/吨,-2.05,13.41,35.41,41.21,小幅回落,False,False
1989-07,锡,tin,35731.34,元/吨,-3.32,-5.79,29.63,34.36,持续下跌,False,False
1989-08,锡,tin,41660.57,元/吨,16.59,10.4,42.23,52.94,上涨明显,True,True
1989-09,锡,tin,39529.17,元/吨,-5.12,6.95,21.3,43.43,下跌明显,False,False
1989-10,锡,tin,37869.07,元/吨,-4.2,5.98,-0.16,40.36,小幅回落,False,False
1989-11,锡,tin,32682.29,元/吨,-13.7,-21.55,-13.39,20.15,下跌明显,True,False
1989-12,锡,tin,32236.8,元/吨,-1.36,-18.45,-12.78,18.1,持续下跌,False,False
1990-01,锡,tin,31509.76,元/吨,-2.26,-16.79,-11.81,14.32,持续下跌,False,False
1990-02,锡,tin,29426.16,元/吨,-6.61,-9.96,-29.37,0.46,下跌明显,False,False
1990-03,锡,tin,29972.99,元/吨,1.86,-7.02,-24.18,-8.03,温和上涨,False,False
1990-04,锡,tin,30548.5,元/吨,1.92,-3.05,-19.33,-19.46,温和上涨,False,False
1990-05,锡,tin,30231.59,元/吨,-1.04,2.74,-7.5,-19.88,小幅回落,False,False
1990-06,锡,tin,29138.88,元/吨,-3.61,-2.78,-9.61,-21.16,小幅回落,False,False
1990-07,锡,tin,28318.63,元/吨,-2.82,-7.3,-10.13,-20.75,持续下跌,False,False
1990-08,锡,tin,31415.66,元/吨,10.94,3.92,6.76,-24.59,上涨明显,True,False
1990-09,锡,tin,30361.24,元/吨,-3.36,4.19,1.3,-23.19,小幅回落,False,False
1990-10,锡,tin,32246.65,元/吨,6.21,13.87,5.56,-14.85,上涨明显,False,False
1990-11,锡,tin,31820.52,元/吨,-1.32,1.29,5.26,-2.64,小幅回落,False,False
1990-12,锡,tin,29872.86,元/吨,-6.12,-1.61,2.52,-7.33,下跌明显,False,False
1991-01,锡,tin,29915.42,元/吨,0.14,-7.23,5.64,-5.06,变化不大,False,False
1991-02,锡,tin,29705.28,元/吨,-0.7,-6.65,-5.44,0.95,变化不大,False,False
1991-03,锡,tin,29352.57,元/吨,-1.19,-1.74,-3.32,-2.07,小幅回落,False,False
1991-04,锡,tin,29579.2,元/吨,0.77,-1.12,-8.27,-3.17,变化不大,False,False
1991-05,锡,tin,30333.04,元/吨,2.55,2.11,-4.67,0.34,温和上涨,False,False
1991-06,锡,tin,30380.39,元/吨,0.16,3.5,1.7,4.26,持续上涨,False,False
1991-07,锡,tin,30162.27,元/吨,-0.72,1.97,0.83,6.51,变化不大,False,False
1991-08,锡,tin,31069.79,元/吨,3.01,2.43,4.59,-1.1,温和上涨,False,False
1991-09,锡,tin,30692.35,元/吨,-1.21,1.03,4.56,1.09,小幅回落,False,False
1991-10,锡,tin,30578.3,元/吨,-0.37,1.38,3.38,-5.17,变化不大,False,False
1991-11,锡,tin,30335.31,元/吨,-0.79,-2.36,0.01,-4.67,持续下跌,False,False
1991-12,锡,tin,30360.65,元/吨,0.08,-1.08,-0.06,1.63,变化不大,False,False
1992-01,锡,tin,30177.72,元/吨,-0.6,-1.31,0.05,0.88,变化不大,False,False
1992-02,锡,tin,30942.51,元/吨,2.53,2.0,-0.41,4.16,温和上涨,False,False
1992-03,锡,tin,31032.32,元/吨,0.29,2.21,1.11,5.72,变化不大,False,False
1992-04,锡,tin,32172.34,元/吨,3.67,6.61,5.21,8.77,持续上涨,False,False
1992-05,锡,tin,33727.26,元/吨,4.83,9.0,11.18,11.19,持续上涨,False,False
1992-06,锡,tin,36469.59,元/吨,8.13,17.52,20.12,20.04,上涨明显,True,False
1992-07,锡,tin,38511.59,元/吨,5.6,19.7,27.62,27.68,上涨明显,False,False
1992-08,锡,tin,39055.1,元/吨,1.41,15.8,26.22,25.7,持续上涨,False,False
1992-09,锡,tin,38264.83,元/吨,-2.02,4.92,23.31,24.67,小幅回落,False,False
1992-10,锡,tin,34656.19,元/吨,-9.43,-10.01,7.72,13.34,下跌明显,True,False
1992-11,锡,tin,32964.48,元/吨,-4.88,-15.59,-2.26,8.67,持续下跌,False,False
1992-12,锡,tin,33155.71,元/吨,0.58,-13.35,-9.09,9.21,变化不大,False,False
1993-01,锡,tin,33989.18,元/吨,2.51,-1.92,-11.74,12.63,温和上涨,False,False
1993-02,锡,tin,33355.58,元/吨,-1.86,1.19,-14.59,7.8,小幅回落,False,False
1993-03,锡,tin,32598.14,元/吨,-2.27,-1.68,-14.81,5.05,小幅回落,False,False
1993-04,锡,tin,32203.58,元/吨,-1.21,-5.25,-7.08,0.1,持续下跌,False,False
1993-05,锡,tin,31700.16,元/吨,-1.56,-4.96,-3.84,-6.01,持续下跌,False,False
1993-06,锡,tin,29449.15,元/吨,-7.1,-9.66,-11.18,-19.25,下跌明显,False,False
1993-07,锡,tin,28642.18,元/吨,-2.74,-11.06,-15.73,-25.63,持续下跌,False,False
1993-08,锡,tin,27893.94,元/吨,-2.61,-12.01,-16.37,-28.58,持续下跌,False,False
1993-09,锡,tin,26062.88,元/吨,-6.56,-11.5,-20.05,-31.89,下跌明显,False,False
1993-10,锡,tin,27150.38,元/吨,4.17,-5.21,-15.69,-21.66,温和上涨,False,False
1993-11,锡,tin,26917.22,元/吨,-0.86,-3.5,-15.09,-18.34,变化不大,False,False
1993-12,锡,tin,38422.44,元/吨,42.74,47.42,30.47,15.88,上涨明显,True,True
1994-01,锡,tin,39789.54,元/吨,3.56,46.55,38.92,17.07,温和上涨,False,False
1994-02,锡,tin,43864.55,元/吨,10.24,62.96,57.25,31.51,上涨明显,True,False
1994-03,锡,tin,43603.74,元/吨,-0.59,13.49,67.3,33.76,变化不大,False,False
1994-04,锡,tin,43489.53,元/吨,-0.26,9.3,60.18,35.05,变化不大,False,False
1994-05,锡,tin,44493.72,元/吨,2.31,1.43,65.3,40.36,温和上涨,False,False
1994-06,锡,tin,44578.79,元/吨,0.19,2.24,16.02,51.38,变化不大,False,False
1994-07,锡,tin,43020.72,元/吨,-3.5,-1.08,8.12,50.2,小幅回落,False,False
1994-08,锡,tin,41850.99,元/吨,-2.72,-5.94,-4.59,50.04,小幅回落,False,False
1994-09,锡,tin,43189.77,元/吨,3.2,-3.12,-0.95,65.71,温和上涨,False,False
1994-10,锡,tin,44473.0,元/吨,2.97,3.38,2.26,63.8,温和上涨,False,False
1994-11,锡,tin,50110.07,元/吨,12.68,19.73,12.62,86.16,上涨明显,True,False
1994-12,锡,tin,48417.06,元/吨,-3.38,12.1,8.61,26.01,小幅回落,False,False
1995-01,锡,tin,50524.3,元/吨,4.35,13.61,17.44,26.98,温和上涨,False,False
1995-02,锡,tin,44693.61,元/吨,-11.54,-10.81,6.79,1.89,下跌明显,True,False
1995-03,锡,tin,45181.45,元/吨,1.09,-6.68,4.61,3.62,温和上涨,False,False
1995-04,锡,tin,48004.42,元/吨,6.25,-4.99,7.94,10.38,上涨明显,False,False
1995-05,锡,tin,48498.33,元/吨,1.03,8.51,-3.22,9.0,持续上涨,False,False
1995-06,锡,tin,54644.37,元/吨,12.67,20.94,12.86,22.58,上涨明显,True,False
1995-07,锡,tin,54684.98,元/吨,0.07,13.92,8.24,27.11,持续上涨,False,False
1995-08,锡,tin,57394.9,元/吨,4.96,18.34,28.42,37.14,持续上涨,False,False
1995-09,锡,tin,51996.1,元/吨,-9.41,-4.85,15.08,20.39,下跌明显,True,False
1995-10,锡,tin,51165.26,元/吨,-1.6,-6.44,6.58,15.05,小幅回落,False,False
1995-11,锡,tin,52585.26,元/吨,2.78,-8.38,8.43,4.94,温和上涨,False,False
1995-12,锡,tin,51836.17,元/吨,-1.42,-0.31,-5.14,7.06,小幅回落,False,False
1996-01,锡,tin,51740.7,元/吨,-0.18,1.12,-5.38,2.41,变化不大,False,False
1996-02,锡,tin,51164.3,元/吨,-1.11,-2.7,-10.86,14.48,持续下跌,False,False
1996-03,锡,tin,51223.78,元/吨,0.12,-1.18,-1.49,13.37,变化不大,False,False
1996-04,锡,tin,53629.45,元/吨,4.7,3.65,4.82,11.72,温和上涨,False,False
1996-05,锡,tin,53115.83,元/吨,-0.96,3.81,1.01,9.52,变化不大,False,False
1996-06,锡,tin,51341.38,元/吨,-3.34,0.23,-0.95,-6.04,小幅回落,False,False
1996-07,锡,tin,51876.66,元/吨,1.04,-3.27,0.26,-5.14,温和上涨,False,False
1996-08,锡,tin,50765.37,元/吨,-2.14,-4.43,-0.78,-11.55,小幅回落,False,False
1996-09,锡,tin,50747.67,元/吨,-0.03,-1.16,-0.93,-2.4,变化不大,False,False
1996-10,锡,tin,49466.32,元/吨,-2.52,-4.65,-7.76,-3.32,持续下跌,False,False
1996-11,锡,tin,49930.63,元/吨,0.94,-1.64,-6.0,-5.05,变化不大,False,False
1996-12,锡,tin,48684.66,元/吨,-2.5,-4.07,-5.17,-6.08,小幅回落,False,False
1997-01,锡,tin,48649.72,元/吨,-0.07,-1.65,-6.22,-5.97,变化不大,False,False
1997-02,锡,tin,48695.25,元/吨,0.09,-2.47,-4.08,-4.83,变化不大,False,False
1997-03,锡,tin,48910.45,元/吨,0.44,0.46,-3.62,-4.52,变化不大,False,False
1997-04,锡,tin,47288.98,元/吨,-3.32,-2.8,-4.4,-11.82,小幅回落,False,False
1997-05,锡,tin,47271.6,元/吨,-0.04,-2.92,-5.33,-11.0,变化不大,False,False
1997-06,锡,tin,46070.61,元/吨,-2.54,-5.81,-5.37,-10.27,持续下跌,False,False
1997-07,锡,tin,45049.23,元/吨,-2.22,-4.74,-7.4,-13.16,持续下跌,False,False
1997-08,锡,tin,44930.87,元/吨,-0.26,-4.95,-7.73,-11.49,持续下跌,False,False
1997-09,锡,tin,45492.88,元/吨,1.25,-1.25,-6.99,-10.35,温和上涨,False,False
1997-10,锡,tin,46030.88,元/吨,1.18,2.18,-2.66,-6.94,温和上涨,False,False
1997-11,锡,tin,46831.27,元/吨,1.74,4.23,-0.93,-6.21,持续上涨,False,False
1997-12,锡,tin,45637.72,元/吨,-2.55,0.32,-0.94,-6.26,小幅回落,False,False
1998-01,锡,tin,43092.55,元/吨,-5.58,-6.38,-4.34,-11.42,下跌明显,False,False
1998-02,锡,tin,43392.17,元/吨,0.7,-7.34,-3.42,-10.89,变化不大,False,False
1998-03,锡,tin,45331.47,元/吨,4.47,-0.67,-0.35,-7.32,温和上涨,False,False
1998-04,锡,tin,47301.4,元/吨,4.35,9.77,2.76,0.03,持续上涨,False,False
1998-05,锡,tin,48624.89,元/吨,2.8,12.06,3.83,2.86,持续上涨,False,False
1998-06,锡,tin,49413.69,元/吨,1.62,9.01,8.27,7.26,持续上涨,False,False
1998-07,锡,tin,46795.67,元/吨,-5.3,-1.07,8.59,3.88,下跌明显,False,False
1998-08,锡,tin,47108.55,元/吨,0.67,-3.12,8.56,4.85,变化不大,False,False
1998-09,锡,tin,45405.14,元/吨,-3.62,-8.11,0.16,-0.19,小幅回落,False,False
1998-10,锡,tin,44961.49,元/吨,-0.98,-3.92,-4.95,-2.32,变化不大,False,False
1998-11,锡,tin,45343.89,元/吨,0.85,-3.75,-6.75,-3.18,变化不大,False,False
1998-12,锡,tin,43517.16,元/吨,-4.03,-4.16,-11.93,-4.65,小幅回落,False,False
1999-01,锡,tin,42293.81,元/吨,-2.81,-5.93,-9.62,-1.85,小幅回落,False,False
1999-02,锡,tin,43607.37,元/吨,3.11,-3.83,-7.43,0.5,温和上涨,False,False
1999-03,锡,tin,44366.38,元/吨,1.74,1.95,-2.29,-2.13,温和上涨,False,False
1999-04,锡,tin,44637.86,元/吨,0.61,5.54,-0.72,-5.63,持续上涨,False,False
1999-05,锡,tin,46758.43,元/吨,4.75,7.23,3.12,-3.84,持续上涨,False,False
1999-06,锡,tin,43585.85,元/吨,-6.78,-1.76,0.16,-11.79,下跌明显,False,False
1999-07,锡,tin,43288.71,元/吨,-0.68,-3.02,2.35,-7.49,变化不大,False,False
1999-08,锡,tin,43290.37,元/吨,0.0,-7.42,-0.73,-8.11,变化不大,False,False
1999-09,锡,tin,44219.87,元/吨,2.15,1.45,-0.33,-2.61,温和上涨,False,False
1999-10,锡,tin,44949.9,元/吨,1.65,3.84,0.7,-0.03,持续上涨,False,False
1999-11,锡,tin,48355.06,元/吨,7.58,11.7,3.41,6.64,上涨明显,False,False
1999-12,锡,tin,47355.2,元/吨,-2.07,7.09,8.65,8.82,小幅回落,False,False
2000-01,锡,tin,49064.4,元/吨,3.61,9.15,13.34,16.01,温和上涨,False,False
2000-02,锡,tin,46699.66,元/吨,-4.82,-3.42,7.88,7.09,小幅回落,False,False
2000-03,锡,tin,45174.21,元/吨,-3.27,-4.61,2.16,1.82,小幅回落,False,False
2000-04,锡,tin,44566.68,元/吨,-1.34,-9.17,-0.85,-0.16,持续下跌,False,False
2000-05,锡,tin,45119.58,元/吨,1.24,-3.38,-6.69,-3.5,温和上涨,False,False
2000-06,锡,tin,45165.93,元/吨,0.1,-0.02,-4.62,3.63,变化不大,False,False
2000-07,锡,tin,44230.63,元/吨,-2.07,-0.75,-9.85,2.18,小幅回落,False,False
2000-08,锡,tin,43907.83,元/吨,-0.73,-2.69,-5.98,1.43,变化不大,False,False
2000-09,锡,tin,45310.78,元/吨,3.2,0.32,0.3,2.47,温和上涨,False,False
2000-10,锡,tin,43721.6,元/吨,-3.51,-1.15,-1.9,-2.73,小幅回落,False,False
2000-11,锡,tin,43615.65,元/吨,-0.24,-0.67,-3.33,-9.8,变化不大,False,False
2000-12,锡,tin,43319.33,元/吨,-0.68,-4.4,-4.09,-8.52,持续下跌,False,False
2001-01,锡,tin,42796.23,元/吨,-1.21,-2.12,-3.24,-12.78,持续下跌,False,False
2001-02,锡,tin,42393.14,元/吨,-0.94,-2.8,-3.45,-9.22,持续下跌,False,False
2001-03,锡,tin,41769.05,元/吨,-1.47,-3.58,-7.82,-7.54,持续下跌,False,False
2001-04,锡,tin,40964.53,元/吨,-1.93,-4.28,-6.31,-8.08,持续下跌,False,False
2001-05,锡,tin,40929.76,元/吨,-0.08,-3.45,-6.16,-9.29,持续下跌,False,False
2001-06,锡,tin,39963.84,元/吨,-2.36,-4.32,-7.75,-11.52,持续下跌,False,False
2001-07,锡,tin,36012.4,元/吨,-9.89,-12.09,-15.85,-18.58,下跌明显,True,False
2001-08,锡,tin,32244.71,元/吨,-10.46,-21.22,-23.94,-26.56,下跌明显,True,False
2001-09,锡,tin,30579.38,元/吨,-5.16,-23.48,-26.79,-32.51,下跌明显,False,False
2001-10,锡,tin,31044.54,元/吨,1.52,-13.79,-24.22,-28.99,温和上涨,False,False
2001-11,锡,tin,33453.98,元/吨,7.76,3.75,-18.26,-23.3,上涨明显,False,False
2001-12,锡,tin,33261.12,元/吨,-0.58,8.77,-16.77,-23.22,变化不大,False,False
