date,symbol,variety,open,high,low,close,settle,pre_settle,volume,open_interest,turnover,source,source_url
2025-12-17,SN2610,SN,324460,331000,323120,331000,327150,324750,6,49,196.295,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251217.dat
2025-12-17,SN2611,SN,323460,330120,323460,328510,327270,324690,5,40,163.637,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251217.dat
2025-12-17,SN2612,SN,328740,332280,328740,332280,329950,325830,5,17,164.978,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251217.dat
2025-12-18,SN2601,SN,331000,339000,329730,334380,335000,325010,243529,33908,8158417.579,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2602,SN,332180,339860,330610,335360,335840,325930,147436,49488,4951551.092,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2603,SN,332000,340210,331060,335760,336120,326930,28146,14588,946063.016,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2604,SN,332000,340300,331400,335930,336730,327050,6869,7302,231300.118,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2605,SN,331690,340000,330410,335730,336370,326890,3185,3088,107135.44,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2606,SN,332000,339530,332000,335300,336370,327030,414,1171,13925.873,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2607,SN,332000,339260,331150,335070,336360,326220,78,160,2623.659,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2608,SN,332000,339470,331310,336380,335900,326200,87,197,2922.388,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2609,SN,332000,339600,332000,338000,336140,326440,76,99,2554.684,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2610,SN,334220,338770,334220,336910,336640,327150,31,39,1043.597,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2611,SN,335000,340000,334000,336800,336410,327270,20,44,672.825,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-18,SN2612,SN,332280,338150,332280,337480,336740,329950,17,21,572.458,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-19,SN2601,SN,337000,343740,334680,343040,338840,335000,240305,33801,8142564.013,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2602,SN,338000,344590,335400,343970,339820,335840,184902,56604,6283459.553,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2603,SN,338460,344900,335810,344330,340290,336120,25642,16109,872595.432,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2604,SN,338110,344880,336110,344270,340560,336730,5550,7725,189016.003,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2605,SN,338330,344630,335750,343900,340720,336370,3881,3754,132235.312,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2606,SN,337750,344000,335500,343220,339710,336370,328,1224,11142.782,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2607,SN,337310,343000,336210,343000,339520,336360,58,155,1969.265,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2608,SN,338970,343650,336340,343310,339390,335900,76,192,2579.424,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2609,SN,337220,343000,336500,342510,339360,336140,92,97,3122.148,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2610,SN,337810,340250,337540,338220,339030,336640,31,22,1051.013,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2611,SN,339320,343000,337000,343000,339410,336410,35,42,1187.943,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-19,SN2612,SN,339000,342200,336570,342200,339430,336740,24,16,814.641,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-22,SN2601,SN,344880,347500,335620,340440,342040,338840,239865,29247,8204496.601,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2602,SN,345600,348460,336500,341260,342860,339820,245140,56499,8405087.838,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2603,SN,345400,348760,336810,341430,343140,340290,40537,16391,1390994.27,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2604,SN,345000,348760,336800,341600,342720,340560,11626,7984,398452.703,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2605,SN,346080,348300,336880,341840,343080,340720,5427,4125,186194.821,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2606,SN,346020,348110,336520,341240,342070,339710,870,1642,29760.69,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2607,SN,347340,347340,337000,340280,339740,339520,54,158,1834.647,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2608,SN,344790,347330,337210,340390,340670,339390,60,180,2044.057,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2609,SN,346000,346580,338000,340630,341220,339360,65,105,2217.937,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2610,SN,345940,346200,336720,341030,341330,339030,47,51,1604.261,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2611,SN,346000,346000,337000,337000,341750,339410,23,42,786.03,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-22,SN2612,SN,345360,345520,337060,340500,341020,339430,35,19,1193.575,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-23,SN2601,SN,338890,343800,337020,343710,340710,342040,90345,21260,3078199.761,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2602,SN,339650,344750,339030,344750,341680,342860,228643,61161,7812457.091,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2603,SN,340000,344970,339040,344950,342110,343140,23934,18426,818814.497,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2604,SN,339600,345150,339580,344480,342250,342720,3814,8346,130537.724,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2605,SN,339780,344680,339640,344680,342240,343080,2293,4333,78475.862,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2606,SN,338970,344140,338820,343780,342040,342070,354,1676,12108.485,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2607,SN,340490,343700,339500,341000,341430,339740,28,159,956.018,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2608,SN,340950,343960,340000,343480,341990,340670,38,170,1299.589,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2609,SN,341420,344090,340200,342710,341660,341220,60,81,2049.978,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2610,SN,341820,344350,339810,344350,343030,341330,25,47,857.579,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2611,SN,341530,344430,339360,342340,341810,341750,14,37,478.539,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-23,SN2612,SN,342500,344610,340130,344610,342600,341020,13,20,445.385,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-24,SN2601,SN,344270,348230,333320,340790,339160,340710,79849,16174,2708221.103,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2602,SN,346000,349200,334000,341800,339880,341680,368780,56040,12534129.555,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2603,SN,346310,349450,334600,342050,340390,342110,40519,21286,1379234.968,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2604,SN,345350,349460,334720,342450,341250,342250,9238,8399,315250.738,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2605,SN,346610,349040,335000,342450,340780,342240,5157,4244,175741.351,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2606,SN,348200,348420,334820,342930,339800,342040,812,1733,27591.775,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2607,SN,348210,348210,334880,342340,339740,341430,216,264,7338.467,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2608,SN,347880,348300,335840,343010,339920,341990,148,161,5030.849,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2609,SN,347720,349000,336500,343660,340120,341660,129,111,4387.634,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2610,SN,349160,349160,338690,342790,341080,343030,62,78,2114.709,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2611,SN,344440,345190,338120,344870,340980,341810,98,106,3341.687,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-24,SN2612,SN,345320,346200,338000,343690,341730,342600,42,37,1435.27,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-25,SN2601,SN,341060,341060,327500,335020,333130,339160,50203,12949,1672427.054,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2602,SN,340100,341200,328270,335880,333960,339880,298226,53244,9959718.093,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2603,SN,341750,341750,328990,336360,334650,340390,33940,21615,1135827.097,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2604,SN,342210,342210,329310,336540,335310,341250,8301,8946,278345.652,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2605,SN,343000,343000,329300,336800,334960,340780,3077,4090,103068.381,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2606,SN,339780,339780,329270,336400,334430,339800,355,1724,11872.422,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2607,SN,338550,338550,330090,336700,334670,339740,55,265,1840.734,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2608,SN,338620,338620,330260,337780,335430,339920,49,156,1643.629,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2609,SN,338600,339630,331710,338450,336240,340120,71,105,2387.325,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2610,SN,339360,339360,334500,339220,337970,341080,11,84,371.77,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2611,SN,339370,339950,332290,337680,336480,340980,20,112,672.977,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SN2612,SN,339260,339650,333000,339650,336290,341730,12,46,403.551,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-25,SNefp,SN,,338660,338660,,,,32,,,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-26,SN2601,SN,334830,343430,331830,337560,337050,333130,34482,9637,1162244.306,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2602,SN,338640,344470,332820,338550,337950,333960,369071,52276,12472764.059,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2603,SN,338000,344800,333500,338680,338540,334650,45919,23065,1554548.53,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2604,SN,338880,345000,334000,339110,339120,335310,10687,9106,362419.132,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2605,SN,338740,345000,334000,338910,338170,334960,5859,4988,198138.868,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2606,SN,338630,344500,334000,338460,339000,334430,1134,2042,38442.91,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2607,SN,339070,345000,334470,338030,339160,334670,586,434,19874.905,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2608,SN,339780,345130,335230,338010,339430,335430,479,286,16259.104,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2609,SN,340390,345660,336270,338750,340060,336240,337,263,11460.293,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2610,SN,344430,345000,338360,342000,341760,337970,44,70,1503.758,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2611,SN,345450,346940,337710,342260,342110,336480,50,111,1710.551,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-26,SN2612,SN,343000,347670,337870,343520,340980,336290,101,90,3443.916,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-29,SN2601,SN,336790,348810,330330,333770,340820,337050,19931,7695,679293.334,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2602,SN,339680,349980,330960,334590,342340,337950,453324,50161,15519125.995,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2603,SN,338600,350520,331410,335310,342710,338540,80376,26143,2754578.788,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2604,SN,339110,350240,332140,335720,341980,339120,16835,9911,575736.937,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2605,SN,339400,350000,331900,335090,342910,338170,5820,5317,199577.984,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2606,SN,338120,348800,331320,334780,342610,339000,2130,2706,72977.518,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2607,SN,338860,347800,333180,334310,342270,339160,814,649,27860.965,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2608,SN,340280,347800,331100,331980,342370,339430,577,624,19755.058,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2609,SN,340930,348750,330090,333340,343170,340060,111,270,3809.282,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2610,SN,339980,349650,331580,331580,344310,341760,81,74,2788.972,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2611,SN,341140,350310,334000,334000,343970,342110,83,117,2854.976,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-29,SN2612,SN,343300,351000,335000,335000,344270,340980,58,98,1996.798,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-30,SN2601,SN,333040,335690,316200,326090,324410,340820,14413,4865,467582.776,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2602,SN,334200,336740,316730,326330,324380,342340,441257,43769,14313522.766,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2603,SN,336590,337530,317240,327180,325500,342710,86592,26351,2818632.581,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2604,SN,336000,337820,317010,326960,324940,341980,23179,9371,753183.017,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2605,SN,335000,337140,316530,327500,324140,342910,9493,5207,307713.277,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2606,SN,334780,356800,316000,326940,324740,342610,1197,2685,38871.629,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2607,SN,334700,334700,315900,326730,324260,342270,450,634,14591.977,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2608,SN,333220,334600,318000,328010,325530,342370,402,621,13086.641,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2609,SN,333600,335030,317810,328910,325670,343170,136,279,4429.125,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2610,SN,335270,335270,318050,329530,326300,344310,169,165,5514.597,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2611,SN,336280,336290,320090,329680,328480,343970,104,155,3416.262,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-30,SN2612,SN,335000,335000,321160,330550,327340,344270,47,113,1538.535,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-31,SN2601,SN,326090,331360,318500,327680,326060,324410,5022,3910,163750.029,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2602,SN,327910,331950,319330,322920,326370,324380,297836,37928,9720577.471,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2603,SN,327580,332780,320050,323690,326800,325500,54953,24883,1795916.461,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2604,SN,328780,332980,320350,323760,326820,324940,17652,10411,576918.915,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2605,SN,329080,332970,320340,324110,326330,324140,7464,5729,243573.593,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2606,SN,329870,332640,319160,323050,325730,324740,1197,2784,38989.891,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2607,SN,328880,332100,318390,323010,324640,324260,372,727,12076.722,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2608,SN,329530,332730,318550,323470,324380,325530,290,726,9407.164,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2609,SN,331750,333070,319690,323230,326280,325670,115,280,3752.26,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2610,SN,333620,333680,320460,323720,327620,326300,52,159,1703.66,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2611,SN,332000,335000,321930,323840,329410,328480,40,155,1317.662,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2025-12-31,SN2612,SN,330620,334650,324170,325960,330350,327340,43,96,1420.544,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2026-01-05,SN2601,SN,326090,334760,325500,334030,331940,326060,1932,3366,64131.248,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2602,SN,326000,335260,326000,334370,332450,326370,148000,38437,4920323.99,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2603,SN,325900,335800,325900,335030,332760,326800,35429,26370,1178960.263,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2604,SN,323720,336120,323720,335190,333100,326820,9220,10296,307121.825,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2605,SN,326470,336120,326470,335340,333330,326330,5618,6330,187267.18,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2606,SN,327360,335710,327360,335710,332550,325730,430,2846,14299.913,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2607,SN,329370,334960,327800,334000,333030,324640,114,737,3796.613,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2608,SN,328250,334600,328250,334520,332780,324380,88,725,2928.513,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2609,SN,329220,335020,329220,334110,333920,326280,147,308,4908.742,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2610,SN,332460,335680,332460,334330,334750,327620,48,160,1606.809,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2611,SN,333000,337000,332080,336710,334880,329410,32,157,1071.621,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-05,SN2612,SN,329110,337550,329110,335640,334820,330350,35,112,1171.894,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-06,SN2601,SN,332520,349480,330390,348170,339000,331940,1180,3070,40002.626,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2602,SN,332990,350510,330550,348820,340870,332450,324985,41195,11077823.351,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2603,SN,333970,351010,331110,349410,341850,332760,74508,32333,2547104.807,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2604,SN,333180,351270,331350,349400,342540,333100,16205,11073,555101.78,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2605,SN,333830,351110,331400,349210,342840,333330,10022,7526,343601.026,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2606,SN,332980,350000,330800,347520,344810,332550,2922,3517,100754.427,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2607,SN,330560,348410,330560,346090,342470,333030,1233,971,42227.601,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2608,SN,331660,348220,330580,345210,341970,332780,821,902,28076.141,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2609,SN,330900,349130,330880,345150,340670,333920,530,284,18055.579,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2610,SN,331560,349680,331560,344070,341810,334750,279,110,9536.659,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2611,SN,332400,349740,330680,343790,341900,334880,193,115,6598.799,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-06,SN2612,SN,334150,349010,333900,344170,341790,334820,120,103,4101.484,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-07,SN2601,SN,348170,364450,346820,357800,354770,339000,640,2954,22705.732,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2602,SN,348300,364240,347050,359050,356150,340870,459909,43969,16379900.038,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2603,SN,349510,365000,347700,359600,356500,341850,107812,35508,3843572.091,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2604,SN,349370,365310,347750,359780,357460,342540,26911,11855,961966.67,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2605,SN,348400,364900,347450,359600,357110,342840,15152,7694,541103.174,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2606,SN,347740,363590,346630,358960,355780,344810,2575,3797,91614.185,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2607,SN,347310,361900,345370,356700,355100,342470,600,1018,21306.249,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2608,SN,346990,361350,344000,356690,352310,341970,664,925,23393.773,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2609,SN,348680,361490,344130,355470,350920,340670,287,386,10071.471,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2610,SN,347570,361650,344660,355980,352270,341810,57,106,2007.973,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2611,SN,347840,359060,343350,355000,352500,341900,61,113,2150.294,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-07,SN2612,SN,348160,359900,343960,354050,352520,341790,79,113,2784.927,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-08,SN2601,SN,357800,358470,343600,349290,350780,354770,766,2744,26870.382,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260108.dat
2026-01-08,SN2602,SN,356000,359300,343590,349640,352830,356150,400445,38798,14129216.033,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260108.dat
2026-01-08,SN2603,SN,356870,359900,344000,350310,353140,356500,106134,33707,3748065.683,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260108.dat
2026-01-08,SN2604,SN,358420,360000,344380,350250,353050,357460,24213,11636,854853.016,SHFE official,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260108.dat
